turns,white_rating,black_rating,rank_diff,opening_code,winner
10,1518,1689,-171,C55,Black
71,1683,1495,188,D02,White
54,1694,1707,-13,C46,Black
62,1744,1681,63,B00,Black
34,1482,1472,10,A40,Black
43,1473,1401,72,D30,White
90,1221,1368,-147,A10,Black
51,1481,1293,188,A02,White
10,1500,1432,68,A43,Black
95,1403,1182,221,D20,White
22,1365,1163,202,A21,Black
22,1163,1985,-822,C23,Black
91,1153,1103,50,C24,White
78,1158,1383,-225,C23,Black
13,1147,1108,39,C41,White
102,1206,1132,74,A00,Black
67,1103,1146,-43,C20,White
29,1127,1296,-169,C20,White
97,1111,1198,-87,C00,White
69,1172,1122,50,C40,White
40,1136,1128,8,C20,Black
60,1160,796,364,B01,Black
144,795,1157,-362,C00,Black
82,1084,1146,-62,A40,Black
73,1146,995,151,C24,White
62,1158,1191,-33,C23,Black
115,1143,1191,-48,C24,White
67,1002,1163,-161,C40,White
62,1148,1165,-17,C00,White
60,1161,1200,-39,C23,Black
57,1011,1184,-173,A40,White
48,1184,1070,114,A00,Black
22,1176,1070,106,B02,Black
42,1160,1070,90,C00,Black
99,1134,1023,111,C20,White
100,1129,1248,-119,C20,Draw
72,1026,1116,-90,C40,Black
90,1140,1011,129,B01,Black
33,995,1167,-172,C23,White
101,1156,997,159,B01,White
80,1178,1132,46,B02,Black
54,1089,1162,-73,C20,Black
72,1092,1144,-52,A20,Black
38,1172,1077,95,B01,Black
62,1112,1151,-39,C21,Black
7,1131,1071,60,C23,White
50,1211,1500,-289,C55,Black
43,1834,1218,616,C40,White
43,1742,1218,524,B00,White
17,1742,1218,524,B00,White
113,1500,1261,239,B00,White
18,1317,1538,-221,B01,Black
46,1317,1500,-183,C20,Black
23,1500,1317,183,B00,White
39,1940,1327,613,B00,White
63,1504,1500,4,B00,White
3,1590,1388,202,A10,White
26,1391,1774,-383,C62,Black
69,1731,1395,336,D21,White
117,1686,1400,286,C45,White
48,1408,1577,-169,C55,Black
32,1418,1741,-323,B01,Black
81,2010,1419,591,C55,White
61,1908,1421,487,D06,White
40,1422,2026,-604,C46,Black
29,1523,1375,148,C46,Black
93,1375,1992,-617,B01,Black
95,1281,930,351,C00,White
80,1221,1281,-60,B40,Black
47,1278,946,332,A15,White
18,950,1274,-324,B20,Black
31,1270,953,317,C44,White
61,1245,1277,-32,D02,White
93,1240,1012,228,A30,White
114,1255,1157,98,C41,Black
46,874,1255,-381,B23,Black
28,1152,1246,-94,B20,Black
33,1242,953,289,C70,White
107,1234,1087,147,B00,White
9,1231,905,326,D02,White
38,909,1227,-318,D00,Black
105,1218,1111,107,D05,White
32,1268,1204,64,B20,Black
115,1017,1223,-206,D01,White
123,1276,1234,42,C20,White
72,1246,1238,8,A46,Black
29,1190,1261,-71,B40,White
105,1249,1233,16,A40,White
41,1249,1500,-251,D02,White
49,1249,1531,-282,A40,Black
105,1138,1266,-128,A01,White
35,1256,1163,93,A10,White
43,1111,1275,-164,D01,White
97,1667,1250,417,D20,White
40,1252,1770,-518,C20,Black
57,1689,1254,435,D02,White
56,1255,1833,-578,C25,Black
35,2033,1256,777,A00,White
46,1525,1232,293,C41,Black
60,1235,1592,-357,B06,Black
31,1444,1242,202,C51,White
60,1246,1565,-319,C21,Black
52,1257,1342,-85,C44,Black
19,1495,1263,232,A06,White
41,1790,1265,525,C40,White
36,1266,1854,-588,A46,Black
54,1278,1329,-51,C51,Black
42,1290,1436,-146,A00,Black
30,1293,1710,-417,B27,Black
70,958,1289,-331,A00,Black
35,1709,1291,418,B00,White
31,1755,1293,462,D30,White
64,1296,1702,-406,B30,Black
45,1680,1299,381,C23,White
56,1302,1647,-345,C20,Black
42,1303,1876,-573,A00,Black
27,1473,1311,162,C40,White
39,1774,1313,461,C30,White
19,1302,1236,66,C20,White
34,1313,1401,-88,A00,Black
31,1809,1314,495,C50,White
54,1323,1451,-128,C20,Black
134,1369,1307,62,C26,Black
86,1319,1363,-44,A00,Black
30,1324,1599,-275,C41,Black
29,1698,1327,371,C24,White
55,1552,1334,218,C24,White
34,1289,1321,-32,A00,Black
81,1297,1532,-235,B01,White
84,1300,1749,-449,B07,Black
56,1302,1696,-394,C65,Black
35,1282,1428,-146,B52,White
30,1453,1261,192,D00,Black
21,1235,1246,-11,C42,Black
98,1453,1222,231,D00,Black
70,1338,1200,138,C41,Black
82,1208,1406,-198,A00,Black
74,1213,1519,-306,B21,Black
53,1833,1214,619,D00,White
41,1185,1590,-405,A07,White
25,1848,1186,662,A02,White
88,1188,1605,-417,A00,Black
60,2035,1629,406,D02,Black
79,1609,1754,-145,C65,White
52,1584,1957,-373,C00,White
68,1374,1553,-179,D00,Black
40,1813,1528,285,B45,Black
71,1503,1819,-316,C02,White
56,1669,1481,188,A40,Black
37,1467,1454,13,C60,White
28,1429,1384,45,B30,White
46,1453,1412,41,D06,Black
51,1385,1637,-252,C68,White
66,1235,1375,-140,B06,Black
26,1431,1355,76,A00,Black
53,1763,1358,405,D00,White
19,1306,1546,-240,B01,White
32,1248,1291,-43,C43,Black
21,1258,1673,-415,C00,White
41,1916,1222,694,C45,Black
50,1788,1187,601,C37,Black
65,1155,1510,-355,C60,White
37,1132,1227,-95,C40,White
27,1113,1122,-9,C41,White
9,1102,930,172,B02,White
59,1102,1810,-708,A00,White
22,1023,1086,-63,C00,Black
106,1098,1249,-151,A00,Black
79,1241,1112,129,C00,White
124,1130,1210,-80,A00,Black
60,1169,1104,65,C00,Black
88,1114,1384,-270,A00,Black
39,1636,1116,520,C00,White
53,1825,1074,751,C00,White
28,1074,2151,-1077,A00,Black
61,1429,1416,13,A45,White
64,1425,1447,-22,C55,Black
127,1451,1414,37,B50,Black
114,1424,1431,-7,C55,Black
43,1436,1389,47,B01,Black
19,1426,1411,15,C53,White
83,1419,1437,-18,A01,White
69,1399,1449,-50,B25,White
39,1441,1366,75,C55,White
40,1453,1369,84,C53,Black
114,1464,1465,-1,C53,Black
70,1476,1453,23,B25,Black
91,1497,1462,35,B50,White
51,1472,1498,-26,B12,Black
93,1459,1461,-2,B20,Black
89,1456,1472,-16,B50,White
43,1462,1441,21,C53,White
42,1450,1452,-2,B20,Black
43,1441,1462,-21,C55,White
66,1451,1451,0,B20,White
100,1461,1491,-30,C55,Black
51,1465,1472,-7,B20,White
67,1462,1424,38,B54,White
54,1450,1452,-2,B21,Black
36,1464,1415,49,C55,Black
63,1417,1454,-37,B57,Black
65,1443,1454,-11,C50,White
96,1471,1454,17,B20,White
50,1465,1438,27,B84,Black
81,1417,1477,-60,B50,White
65,1474,1201,273,C41,White
21,1510,1483,27,B20,White
35,1480,1494,-14,B90,White
42,1498,1768,-270,C55,Black
48,1510,1452,58,C41,Black
75,1435,1523,-88,B21,White
66,1536,1460,76,C41,Black
21,1514,1547,-33,B34,White
61,1559,1514,45,B54,Black
78,1568,1581,-13,C14,Black
38,1475,1560,-85,B51,Black
113,1561,1525,36,C50,Draw
40,1553,1459,94,C53,White
42,1456,1556,-100,B20,Draw
145,1546,1532,14,C41,White
78,1543,1536,7,A45,Black
40,1547,1513,34,C50,Black
76,1477,1560,-83,A00,White
89,1551,1486,65,C16,White
61,1472,1564,-92,A00,White
78,1436,1568,-132,B06,Black
59,1567,1108,459,A00,White
89,1301,1587,-286,B06,White
103,1292,1622,-330,B06,White
163,1616,1404,212,A00,White
19,1613,1279,334,A00,White
53,1607,1403,204,A00,White
71,1600,1421,179,A00,White
88,1580,1763,-183,D00,Black
140,1711,1753,-42,B12,Black
69,2211,1900,311,C10,White
76,2070,2203,-133,C88,Black
155,2196,2030,166,B33,White
75,2290,2205,85,C77,White
59,1962,2219,-257,A15,White
64,1966,2214,-248,D00,Black
72,2232,2081,151,C50,Black
67,2169,2221,-52,D06,Black
93,2209,2193,16,B90,White
39,1788,2207,-419,C45,Black
52,2202,1915,287,B34,White
121,2199,1843,356,C02,White
66,2178,2187,-9,A01,Black
7,2173,2189,-16,B01,White
101,2167,1933,234,B07,White
56,2080,2157,-77,D35,Black
122,2176,2027,149,B20,Black
87,2018,2167,-149,D30,Black
84,1989,2160,-171,D06,Black
81,2147,2120,27,C00,White
33,2145,1631,514,B30,White
48,1692,2143,-451,D30,Black
25,1690,2141,-451,C45,Black
93,2129,2088,41,B50,White
73,2022,2148,-126,A01,White
67,2146,1645,501,B91,White
83,1739,2143,-404,C77,Black
118,2155,1758,397,C00,Draw
65,2148,1947,201,C40,White
78,1852,1874,-22,D00,Black
87,1828,1767,61,A40,White
54,1863,1831,32,D00,Black
17,1846,1561,285,D00,White
136,1565,1831,-266,B20,Black
79,1814,1569,245,D00,White
42,1741,1771,-30,D02,Black
63,1712,1752,-40,D00,White
133,1832,1762,70,B50,White
49,1921,1815,106,B71,White
42,1581,1767,-186,B20,Black
138,1410,1736,-326,B21,Black
52,1688,1414,274,A40,White
74,1852,1862,-10,A39,Black
107,1868,1716,152,A04,Black
62,1881,1825,56,A05,Black
57,1854,1893,-39,B21,White
73,1885,1798,87,A04,White
45,1864,2267,-403,A39,White
155,1832,1877,-45,B20,White
75,1859,1741,118,A04,White
33,1913,1643,270,A01,White
42,1732,1653,79,D30,White
91,1645,1525,120,B34,White
56,1663,1631,32,C00,Black
105,2063,1633,430,C02,White
82,1445,1627,-182,D32,Black
67,1625,1212,413,B34,White
64,1634,1715,-81,C41,Black
53,2054,1636,418,D35,White
70,1638,2075,-437,C48,Black
53,1617,2024,-407,C77,White
55,1727,1625,102,C01,White
56,1638,1606,32,C00,Black
42,973,1173,-200,A00,Black
43,1170,981,189,C40,White
73,1272,986,286,A00,White
78,999,1068,-69,C20,Black
93,979,1043,-64,B00,White
41,906,1001,-95,A40,White
45,1053,1017,36,C23,White
72,1037,1004,33,B02,Black
56,1059,1016,43,C40,Black
76,1036,1035,1,B20,Black
69,1261,1045,216,A00,White
19,1351,1052,299,D43,White
98,1071,1118,-47,B02,Black
109,1064,1174,-110,C33,Draw
27,1378,1071,307,C55,White
36,1092,1143,-51,A00,Black
59,1140,1117,23,C00,White
56,1141,1168,-27,B01,Black
39,1221,1166,55,C42,White
72,1296,1120,176,A45,Black
44,1136,1344,-208,B01,Black
39,1076,1343,-267,B21,White
101,1004,1085,-81,C40,Draw
70,1023,1197,-174,C30,White
61,1190,1052,138,C20,White
53,1110,1104,6,C42,White
38,1152,1218,-66,D00,Black
30,1221,1238,-17,A10,Black
84,1135,1129,6,B23,Black
33,1218,1266,-48,B23,White
62,1500,1398,102,C46,Black
46,1500,1504,-4,C44,Black
23,1644,1638,6,C68,White
38,1638,2019,-381,B10,Black
43,1500,1770,-270,C41,Draw
77,1480,1496,-16,C02,White
87,1480,1310,170,C50,White
104,1082,1480,-398,D02,Black
44,1480,1488,-8,C55,Black
71,1359,1480,-121,C47,White
36,1350,1480,-130,C61,Black
23,1480,1350,130,C55,White
40,1357,1480,-123,C26,White
49,1480,1500,-20,C55,White
52,1500,1480,20,C61,Black
100,1444,1480,-36,D08,Black
38,1480,1376,104,B01,Black
35,1480,1027,453,C55,White
14,1027,1480,-453,C46,Black
35,1480,1499,-19,B30,White
77,1480,1357,123,C55,White
59,1480,1500,-20,B07,White
40,1225,1480,-255,C50,Black
40,1480,1490,-10,C50,Black
54,1316,1480,-164,C61,Black
71,1082,1480,-398,C62,White
55,1480,1161,319,C41,White
16,1500,1480,20,C50,Black
66,1314,1480,-166,C20,Black
50,1225,1480,-255,D08,White
108,1480,1298,182,C44,Black
25,1480,1456,24,C55,Black
57,1480,1465,15,C50,White
51,1480,1209,271,B07,White
58,1209,1480,-271,A00,Black
64,1500,1480,20,A10,Black
60,1500,1480,20,A00,Black
141,1480,1221,259,C50,White
58,1480,1500,-20,B01,Black
63,1480,1282,198,B56,White
154,1276,1480,-204,C20,Black
109,1475,1480,-5,C45,Draw
22,1301,1480,-179,C28,Black
55,1480,1301,179,C46,White
35,1500,1480,20,D00,White
59,1480,1233,247,C40,White
6,1480,1269,211,C46,White
148,1498,1480,18,C47,Black
49,1480,944,536,C46,White
16,1109,1171,-62,C15,Black
29,1269,1136,133,D02,White
78,1197,1078,119,A00,Black
25,1637,1205,432,A40,White
59,1137,1324,-187,A40,White
55,1181,1200,-19,B07,White
15,1123,1256,-133,A40,White
75,1290,1179,111,C23,White
5,1297,1346,-49,B07,White
46,1346,1354,-8,A40,Black
35,1545,1500,45,C44,White
39,1500,1409,91,B00,White
28,1500,1725,-225,A00,Black
63,1691,1500,191,C41,White
51,1500,1500,0,B07,White
26,1500,1542,-42,C20,Black
35,1542,1500,42,B00,White
10,1500,1827,-327,C20,Black
58,1500,1348,152,C20,Black
52,1500,1331,169,C00,Black
84,1876,1906,-30,B40,Black
79,1837,1900,-63,D02,White
40,1923,1887,36,C41,Black
64,1935,1875,60,C41,Black
66,1885,1897,-12,C02,Black
141,1874,1876,-2,B06,White
68,1883,1961,-78,B40,Black
59,1872,1895,-23,A06,White
56,1907,1860,47,B22,Black
41,1847,1921,-74,E01,White
68,1932,1951,-19,C23,Black
92,1972,1919,53,B30,Black
126,1929,1955,-26,C23,Black
56,1941,1925,16,C69,Black
102,1947,1929,18,B40,Black
114,1941,1925,16,C50,Black
36,1947,2114,-167,C02,Black
3,1942,2119,-177,B22,Draw
112,1949,2104,-155,C02,Black
99,1176,1704,-528,C22,Black
54,1259,1704,-445,C00,Black
74,1307,1704,-397,C10,Black
25,1691,1704,-13,C21,White
73,1432,1704,-272,A00,White
25,1459,1704,-245,C68,White
21,1746,1704,42,C33,White
40,1500,1521,-21,A00,Black
153,2001,1740,261,D00,White
126,1759,1532,227,B01,Black
62,1757,1895,-138,B01,Black
45,1853,1766,87,C41,White
92,1579,1760,-181,C24,Black
143,1768,1824,-56,C00,Draw
68,1775,1544,231,C00,Draw
71,1603,1559,44,A00,White
45,1371,1576,-205,D20,White
62,1455,1568,-113,D02,Black
62,1581,1535,46,A41,Black
38,1585,1820,-235,A60,Black
23,1633,1595,38,C50,White
68,1795,1578,217,D31,Black
16,1489,1592,-103,D00,White
52,1602,1636,-34,D30,Black
67,1591,1581,10,A56,White
105,1547,1604,-57,B25,White
39,1594,1554,40,D02,White
29,1578,1787,-209,D10,White
51,1568,1549,19,D46,White
148,1371,1573,-202,D02,Draw
23,1635,1583,52,C65,White
111,1576,1437,139,B32,White
51,1567,1494,73,C62,White
62,1504,1558,-54,C50,Black
38,1600,1545,55,C50,Black
83,1532,1614,-82,C60,White
26,1629,1517,112,C20,Black
49,1525,1633,-108,B27,Black
74,1649,1510,139,A01,Black
60,1525,1385,140,C55,Black
118,1531,1689,-158,D20,Black
94,1545,1461,84,C62,Black
118,1612,1531,81,A22,Black
52,1534,1868,-334,B12,Black
116,1600,1521,79,B01,Black
35,1533,1532,1,C68,White
99,1532,1472,60,C00,White
47,1632,1541,91,C50,White
170,1551,1574,-23,C55,Black
99,1628,1560,68,C77,White
101,1638,1570,68,D02,White
64,1575,1772,-197,C42,Black
87,1477,1590,-113,B01,White
118,1651,1608,43,D00,Draw
121,1598,1539,59,B01,White
131,1586,1607,-21,C02,White
79,1585,1045,540,C40,White
35,1671,1594,77,C60,White
30,1633,1604,29,B21,White
21,1616,1600,16,D20,Black
65,1939,1619,320,B01,White
102,1423,1614,-191,B01,Black
78,1628,1538,90,C02,Black
41,1838,1610,228,D20,White
82,2067,1843,224,D00,White
55,1825,2109,-284,E91,White
71,2099,1829,270,A08,White
108,1836,1987,-151,D55,Black
113,1817,2085,-268,A46,White
43,1799,2073,-274,D53,White
100,1867,1785,82,B28,Black
97,1771,1875,-104,A40,White
36,1861,1757,104,C30,Black
26,1728,1769,-41,D00,White
40,1786,1609,177,D05,Black
98,1500,1782,-282,A40,Black
32,1684,1785,-101,D31,White
59,1782,1484,298,D08,White
29,1809,1792,17,B21,White
34,1805,1757,48,D00,Black
35,1803,1335,468,D06,White
69,1663,1826,-163,B21,White
41,1813,1874,-61,D20,White
127,1801,1854,-53,D00,White
45,1808,1947,-139,D04,Black
46,1831,1796,35,B28,Black
19,1480,1815,-335,B28,White
83,1806,1728,78,D12,White
65,1798,1885,-87,A48,White
86,1804,1869,-65,C01,Draw
97,1858,1814,44,B21,White
105,1812,1874,-62,D10,Draw
51,1847,1822,25,B28,White
53,1888,1831,57,B21,White
64,1839,1967,-128,D55,Black
76,1846,1977,-131,C01,Black
76,1845,2011,-166,D56,Black
33,1997,1852,145,A06,White
139,1976,1848,128,B32,Draw
65,1841,1847,-6,B20,White
25,1235,1669,-434,C55,White
67,1924,1674,250,C35,White
96,1693,1455,238,D06,Black
62,1683,1619,64,D55,White
102,1588,1674,-86,C50,Black
63,1661,1680,-19,A53,White
46,1199,1659,-460,C46,Black
100,1565,1673,-108,C79,White
134,1690,1540,150,D20,Black
72,1696,1896,-200,E90,Black
81,1888,1702,186,C45,White
87,1696,1515,181,D53,White
56,1554,1713,-159,D02,White
160,1722,1817,-95,D51,Black
60,1720,1334,386,A40,White
119,1718,1205,513,D20,White
18,1652,1708,-56,C44,Black
109,1525,1494,31,C44,Black
84,1530,1561,-31,C00,Black
76,1575,1516,59,E81,Black
65,1514,1108,406,C44,White
27,1602,1523,79,A48,White
13,1538,1452,86,C44,Black
66,1541,1900,-359,C45,Black
79,1708,1548,160,B07,White
76,1270,1544,-274,B07,Black
70,1733,1732,1,D00,Black
105,1732,1733,-1,A80,White
5,1733,1732,1,A01,White
8,1732,1733,-1,B00,Black
60,1733,1732,1,C33,Black
54,1732,1733,-1,E77,Black
53,1733,1732,1,A08,White
55,1732,1654,78,D43,White
64,1654,1732,-78,D35,Black
146,1732,1733,-1,B00,Black
113,1732,1733,-1,E32,Draw
102,1733,1732,1,D46,Black
15,1733,1732,1,A02,White
33,1558,1551,7,B01,White
119,1532,1546,-14,B00,White
50,1377,1520,-143,B01,Black
66,1429,1487,-58,C25,Black
45,1249,1500,-251,A00,White
36,1249,1500,-251,C58,Black
31,1202,1238,-36,C21,White
51,1227,1254,-27,C02,White
29,1134,1259,-125,C42,White
11,1500,1134,366,A45,White
77,1220,1205,15,C10,White
42,1278,1357,-79,D06,Black
16,1278,1711,-433,D06,Black
58,1278,1500,-222,B01,Black
41,1500,1278,222,D00,White
16,1278,1500,-222,B01,Black
18,1018,1278,-260,D50,White
10,1278,1500,-222,C23,Black
6,1278,1500,-222,C23,Black
7,1620,1278,342,C23,White
74,1278,1500,-222,C65,Black
53,1500,1278,222,D20,White
79,1546,1278,268,D31,White
70,1278,1611,-333,B21,Black
47,1406,1278,128,D07,White
41,1477,1364,113,B21,White
21,1364,1283,81,B52,White
87,1400,1259,141,A04,White
57,1423,1400,23,B00,White
60,1400,1476,-76,A04,Black
72,1290,1400,-110,A10,Black
73,1530,1400,130,B00,White
27,1619,1400,219,A40,White
44,1400,1619,-219,A06,Black
72,1302,1400,-98,A40,Black
113,1400,1475,-75,A06,White
46,1400,1476,-76,A04,White
16,1741,1400,341,B00,White
73,1400,1028,372,A04,White
106,1766,1400,366,B00,Draw
51,1437,1400,37,A40,White
18,1352,1400,-48,B00,Black
95,1631,1400,231,B00,White
18,1559,1400,159,A40,White
64,1400,1635,-235,A04,Black
9,1400,1381,19,A06,White
25,1171,1400,-229,B00,Black
59,1318,1400,-82,B00,White
85,1400,1372,28,A04,White
30,1400,1387,13,A06,Black
15,1371,1400,-29,B00,White
66,1400,1349,51,A06,Black
38,1675,1400,275,B00,Black
18,1515,1400,115,B00,Black
81,1400,1332,68,A04,White
58,1366,1400,-34,B00,Black
31,1589,1400,189,B00,Black
49,1400,1466,-66,A06,White
44,1400,1437,-37,A04,Black
65,1566,1400,166,A00,White
40,1356,1400,-44,B00,Black
28,1400,1395,5,A04,Black
56,1500,1400,100,B00,Black
19,1400,1396,4,A04,White
105,1400,1412,-12,A04,White
40,1442,1400,42,A00,Black
50,1532,1503,29,D01,Black
40,1385,1526,-141,C50,Black
90,1537,1509,28,C44,Black
42,1470,1528,-58,C50,Black
15,1477,1541,-64,C62,White
48,1556,1420,136,B01,Black
15,1552,1314,238,C00,White
57,1545,1393,152,B40,White
50,1517,1535,-18,C30,Black
44,1514,1524,-10,C20,Black
52,1552,1512,40,C46,Black
40,1499,1501,-2,A20,Black
27,1492,1456,36,C40,White
95,1484,1378,106,B40,White
138,1394,1475,-81,C50,Black
23,1491,1283,208,C41,Black
48,1508,1243,265,C40,Black
128,1275,1504,-229,A00,Black
16,1514,1515,-1,C42,Black
34,1482,1504,-22,C41,Black
131,1552,1491,61,C20,Draw
28,1455,1480,-25,C64,Black
31,1352,1496,-144,A00,White
46,1507,1494,13,C00,Black
35,1496,1489,7,B01,White
52,1461,1486,-25,C50,Black
23,1475,1465,10,C00,White
111,2193,1882,311,E51,White
19,2193,1963,230,D07,White
40,1927,2193,-266,A33,Black
13,2193,1965,228,D21,White
4,1996,2193,-197,A03,Black
36,1799,2193,-394,C21,Black
53,2193,1799,394,D12,White
46,1799,2193,-394,C00,Black
135,2145,2193,-48,C55,White
24,1814,2193,-379,C02,Black
57,2193,1864,329,C60,White
19,2193,2002,191,C68,White
62,2037,2157,-120,D02,Black
51,2105,2047,58,C00,White
33,2029,2040,-11,D80,White
47,1939,2177,-238,A29,White
31,2115,1945,170,B54,White
38,1953,1973,-20,A29,Black
27,1500,1906,-406,C65,White
52,1861,1500,361,D35,Black
127,1500,2119,-619,C42,White
138,2119,1500,619,C67,Black
28,1281,1500,-219,A00,Black
43,1500,1281,219,A40,White
80,1633,1625,8,C57,Black
21,1667,1634,33,C72,White
49,1645,1645,0,D10,White
60,1653,1742,-89,D00,Black
45,1666,1663,3,C45,White
112,1679,1652,27,B20,Black
171,1641,1643,-2,D00,White
65,1629,1699,-70,D00,White
114,1588,1619,-31,C52,Black
75,2222,2126,96,C80,White
114,2070,2126,-56,C68,Black
68,1287,2126,-839,A00,Black
3,1081,2126,-1045,C40,White
46,2126,1878,248,C47,Black
35,2126,1225,901,C40,White
91,1659,2126,-467,C59,White
30,1911,2126,-215,C44,Black
106,2009,2126,-117,C77,Black
35,2126,1845,281,C66,White
93,2126,1125,1001,C64,White
40,2126,2047,79,C78,White
48,2047,2126,-79,C53,Black
51,2126,2202,-76,B01,White
32,1673,2126,-453,C45,Black
29,1768,2126,-358,D30,Black
62,2057,2126,-69,C45,Black
24,2101,2048,53,D32,Black
80,1975,1962,13,C55,Black
33,1790,2034,-244,C10,White
51,1500,1319,181,C41,White
71,1642,1055,587,B07,White
9,1251,1086,165,B10,White
31,1091,1645,-554,A00,Black
43,1306,1124,182,A04,White
54,1183,1248,-65,A00,Black
69,1236,1285,-49,B07,White
83,1662,1315,347,B06,White
51,1718,1345,373,B00,White
41,1615,1500,115,A40,White
96,1549,1425,124,C46,Black
60,1488,1478,10,C62,Black
90,1491,1541,-50,A00,Black
98,1746,1466,280,C60,Black
67,1460,1242,218,C44,White
23,1825,1463,362,C45,White
21,1448,1461,-13,C44,White
61,1433,1421,12,A00,White
92,1442,1609,-167,A00,Black
16,1453,1558,-105,A00,Black
67,1550,1466,84,C42,White
79,1452,1378,74,A00,White
67,1647,1461,186,D20,White
45,1434,1665,-231,C44,White
61,1412,1477,-65,A00,White
94,1393,1404,-11,C41,White
65,1372,1409,-37,C44,White
83,1298,1398,-100,C62,White
133,1423,1418,5,C62,White
67,1311,1402,-91,C44,Black
47,1383,1323,60,A00,White
46,1333,1361,-28,C41,Black
64,1522,1404,118,C55,Black
74,1537,1453,84,B40,Black
47,1433,1553,-120,C78,White
123,1544,1444,100,C42,White
39,1657,1544,113,C26,White
114,1853,1523,330,C26,Black
53,1491,1537,-46,C77,White
27,1525,1501,24,B20,White
27,1504,1811,-307,B07,White
61,1493,1439,54,B20,White
123,1685,1499,186,C20,White
99,1862,1502,360,B01,White
17,1496,1316,180,C55,White
101,1908,1498,410,C65,White
54,1500,1989,-489,C53,Black
45,1482,1648,-166,C55,White
32,1500,1473,27,C00,Black
113,1566,1494,72,C65,White
44,1497,1820,-323,A20,Black
23,1480,1637,-157,C55,White
47,1675,1486,189,C44,White
54,1474,1460,14,A00,White
53,1492,1487,5,D00,White
43,1540,1569,-29,B01,White
10,1570,2090,-520,C60,Black
85,1574,1853,-279,C50,Black
56,1587,1573,14,B00,Black
29,1576,1587,-11,C02,White
48,1299,1583,-284,D00,Black
56,1507,1573,-66,D20,Black
88,1574,2093,-519,B22,Black
84,1576,2023,-447,C46,Black
83,1560,1661,-101,B21,White
76,1253,1556,-303,A00,Black
75,1538,1721,-183,C21,White
43,1354,1557,-203,B01,White
66,1183,1554,-371,A00,Black
48,1548,1334,214,B00,White
22,1304,1543,-239,B00,Black
36,1558,1479,79,C46,Black
42,1572,1544,28,B01,Black
96,1555,1632,-77,C48,Black
64,1563,1697,-134,B01,Black
65,1563,1411,152,D31,White
69,1421,1347,74,D06,White
25,1563,1352,211,A45,White
51,1336,1468,-132,C50,White
99,1525,1343,182,C55,White
60,1349,1497,-148,C44,Black
69,1468,1358,110,C41,White
44,1360,1764,-404,C45,Black
99,1344,1478,-134,B32,White
132,1474,1328,146,C20,Black
69,1615,1332,283,D06,White
12,1338,1541,-203,C50,Black
64,1345,1483,-138,B06,Black
48,1351,1532,-181,C41,Black
36,1360,1432,-72,C45,Black
28,1445,1345,100,C42,Black
30,1353,1485,-132,C00,Black
46,1342,1546,-204,C45,Black
