rated,turns,time_increment,white_rating,black_rating,rank_diff,opening_code,opening_moves,victory_status,winner
TRUE,76,20+30,1845,2011,-166,D56,14,Mate,Black
TRUE,33,15+10,1997,1852,145,A06,3,Resign,White
TRUE,139,15+10,1976,1848,128,B32,6,Draw,Draw
TRUE,65,15+10,1841,1847,-6,B20,3,Out of Time,White
TRUE,25,15+0,1235,1669,-434,C55,6,Mate,White
TRUE,67,15+0,1924,1674,250,C35,6,Resign,White
TRUE,96,15+0,1693,1455,238,D06,4,Mate,Black
TRUE,62,15+0,1683,1619,64,D55,11,Resign,White
TRUE,102,15+0,1588,1674,-86,C50,6,Mate,Black
TRUE,63,15+0,1661,1680,-19,A53,4,Resign,White
TRUE,46,15+0,1199,1659,-460,C46,6,Resign,Black
TRUE,100,15+0,1565,1673,-108,C79,10,Resign,White
TRUE,134,15+0,1690,1540,150,D20,5,Resign,Black
TRUE,72,15+0,1696,1896,-200,E90,11,Resign,Black
TRUE,81,15+0,1888,1702,186,C45,8,Mate,White
TRUE,87,15+0,1696,1515,181,D53,8,Out of Time,White
TRUE,56,15+0,1554,1713,-159,D02,4,Resign,White
TRUE,160,15+0,1722,1817,-95,D51,9,Mate,Black
TRUE,60,15+0,1720,1334,386,A40,2,Resign,White
TRUE,119,15+0,1718,1205,513,D20,5,Resign,White
TRUE,18,15+0,1652,1708,-56,C44,5,Mate,Black
TRUE,109,10+0,1525,1494,31,C44,5,Resign,Black
TRUE,84,10+0,1530,1561,-31,C00,3,Resign,Black
TRUE,76,10+0,1575,1516,59,E81,10,Resign,Black
TRUE,65,10+0,1514,1108,406,C44,5,Mate,White
TRUE,27,10+0,1602,1523,79,A48,5,Resign,White
TRUE,13,10+0,1538,1452,86,C44,5,Resign,Black
TRUE,66,10+0,1541,1900,-359,C45,7,Mate,Black
TRUE,79,10+0,1708,1548,160,B07,2,Resign,White
TRUE,76,10+0,1270,1544,-274,B07,5,Mate,Black
FALSE,70,10+0,1733,1732,1,D00,4,Mate,Black
FALSE,105,10+0,1732,1733,-1,A80,2,Resign,White
FALSE,5,10+0,1733,1732,1,A01,2,Resign,White
FALSE,8,10+0,1732,1733,-1,B00,2,Out of Time,Black
FALSE,60,10+0,1733,1732,1,C33,5,Resign,Black
FALSE,54,10+0,1732,1733,-1,E77,15,Out of Time,Black
FALSE,53,10+0,1733,1732,1,A08,4,Resign,White
FALSE,55,10+0,1732,1654,78,D43,8,Mate,White
FALSE,64,10+0,1654,1732,-78,D35,6,Resign,Black
FALSE,146,10+0,1732,1733,-1,B00,5,Resign,Black
FALSE,113,10+0,1732,1733,-1,E32,7,Draw,Draw
FALSE,102,10+0,1733,1732,1,D46,12,Resign,Black
FALSE,15,30+12,1733,1732,1,A02,4,Resign,White
TRUE,33,10+0,1558,1551,7,B01,4,Resign,White
TRUE,119,10+0,1532,1546,-14,B00,2,Mate,White
TRUE,50,10+0,1377,1520,-143,B01,2,Mate,Black
TRUE,66,15+1,1429,1487,-58,C25,4,Resign,Black
FALSE,45,60+0,1249,1500,-251,A00,1,Mate,White
FALSE,36,20+0,1249,1500,-251,C58,11,Mate,Black
TRUE,31,10+0,1202,1238,-36,C21,4,Mate,White
TRUE,51,10+0,1227,1254,-27,C02,5,Resign,White
TRUE,29,10+0,1134,1259,-125,C42,5,Resign,White
FALSE,11,5+20,1500,1134,366,A45,2,Resign,White
TRUE,77,10+0,1220,1205,15,C10,5,Out of Time,White
TRUE,42,10+0,1278,1357,-79,D06,3,Mate,Black
FALSE,16,10+4,1278,1711,-433,D06,4,Resign,Black
FALSE,58,10+4,1278,1500,-222,B01,2,Mate,Black
FALSE,41,10+4,1500,1278,222,D00,2,Mate,White
FALSE,16,10+4,1278,1500,-222,B01,2,Resign,Black
FALSE,18,5+8,1018,1278,-260,D50,7,Resign,White
FALSE,10,10+5,1278,1500,-222,C23,3,Resign,Black
FALSE,6,10+5,1278,1500,-222,C23,3,Resign,Black
FALSE,7,15+0,1620,1278,342,C23,3,Mate,White
FALSE,74,20+3,1278,1500,-222,C65,6,Mate,Black
FALSE,53,10+0,1500,1278,222,D20,4,Resign,White
FALSE,79,5+10,1546,1278,268,D31,5,Out of Time,White
FALSE,70,5+10,1278,1611,-333,B21,3,Mate,Black
FALSE,47,5+10,1406,1278,128,D07,6,Mate,White
TRUE,41,10+5,1477,1364,113,B21,3,Mate,White
FALSE,21,6+5,1364,1283,81,B52,6,Resign,White
FALSE,87,15+10,1400,1259,141,A04,2,Mate,White
FALSE,57,25+2,1423,1400,23,B00,2,Resign,White
FALSE,60,10+2,1400,1476,-76,A04,2,Out of Time,Black
FALSE,72,15+10,1290,1400,-110,A10,1,Out of Time,Black
FALSE,73,15+10,1530,1400,130,B00,2,Resign,White
FALSE,27,15+10,1619,1400,219,A40,2,Mate,White
FALSE,44,15+10,1400,1619,-219,A06,3,Resign,Black
FALSE,72,15+10,1302,1400,-98,A40,2,Mate,Black
FALSE,113,10+0,1400,1475,-75,A06,3,Mate,White
FALSE,46,15+10,1400,1476,-76,A04,2,Resign,White
FALSE,16,25+0,1741,1400,341,B00,2,Resign,White
FALSE,73,15+10,1400,1028,372,A04,2,Mate,White
FALSE,106,5+8,1766,1400,366,B00,2,Draw,Draw
FALSE,51,15+0,1437,1400,37,A40,2,Resign,White
FALSE,18,15+0,1352,1400,-48,B00,2,Resign,Black
FALSE,95,15+0,1631,1400,231,B00,5,Out of Time,White
FALSE,18,10+0,1559,1400,159,A40,2,Resign,White
FALSE,64,15+0,1400,1635,-235,A04,2,Resign,Black
FALSE,9,40+10,1400,1381,19,A06,3,Resign,White
FALSE,25,15+15,1171,1400,-229,B00,2,Resign,Black
FALSE,59,10+0,1318,1400,-82,B00,2,Resign,White
FALSE,85,20+0,1400,1372,28,A04,2,Mate,White
FALSE,30,20+0,1400,1387,13,A06,3,Resign,Black
FALSE,15,20+0,1371,1400,-29,B00,2,Mate,White
FALSE,66,20+0,1400,1349,51,A06,3,Resign,Black
FALSE,38,20+0,1675,1400,275,B00,2,Mate,Black
FALSE,18,10+0,1515,1400,115,B00,2,Resign,Black
FALSE,81,15+10,1400,1332,68,A04,2,Mate,White
FALSE,58,5+8,1366,1400,-34,B00,2,Mate,Black
FALSE,31,5+5,1589,1400,189,B00,2,Resign,Black
FALSE,49,10+5,1400,1466,-66,A06,3,Resign,White
FALSE,44,8+0,1400,1437,-37,A04,2,Resign,Black
FALSE,65,15+10,1566,1400,166,A00,1,Resign,White
FALSE,40,15+10,1356,1400,-44,B00,2,Mate,Black
FALSE,28,15+10,1400,1395,5,A04,2,Resign,Black
FALSE,56,15+10,1500,1400,100,B00,2,Mate,Black
FALSE,19,15+10,1400,1396,4,A04,2,Resign,White
FALSE,105,15+10,1400,1412,-12,A04,2,Mate,White
FALSE,40,15+10,1442,1400,42,A00,1,Mate,Black
FALSE,50,10+10,1532,1503,29,D01,4,Mate,Black
TRUE,40,15+0,1385,1526,-141,C50,7,Resign,Black
TRUE,90,15+5,1537,1509,28,C44,8,Resign,Black
TRUE,42,16+2,1470,1528,-58,C50,6,Mate,Black
TRUE,15,16+2,1477,1541,-64,C62,6,Resign,White
TRUE,48,16+2,1556,1420,136,B01,4,Resign,Black
TRUE,15,16+2,1552,1314,238,C00,3,Mate,White
TRUE,57,14+0,1545,1393,152,B40,4,Resign,White
TRUE,50,15+2,1517,1535,-18,C30,3,Mate,Black
TRUE,44,20+5,1514,1524,-10,C20,3,Mate,Black
TRUE,52,10+0,1552,1512,40,C46,5,Out of Time,Black
TRUE,40,10+0,1499,1501,-2,A20,2,Mate,Black
TRUE,27,8+2,1492,1456,36,C40,5,Mate,White
TRUE,95,90+0,1484,1378,106,B40,6,Resign,White
TRUE,138,20+0,1394,1475,-81,C50,6,Mate,Black
TRUE,23,20+0,1491,1283,208,C41,5,Resign,Black
TRUE,48,8+0,1508,1243,265,C40,4,Resign,Black
TRUE,128,15+0,1275,1504,-229,A00,1,Mate,Black
TRUE,16,15+0,1514,1515,-1,C42,5,Resign,Black
TRUE,34,15+0,1482,1504,-22,C41,5,Resign,Black
TRUE,131,10+0,1552,1491,61,C20,3,Draw,Draw
TRUE,28,10+0,1455,1480,-25,C64,6,Resign,Black
TRUE,31,10+0,1352,1496,-144,A00,3,Resign,White
TRUE,46,10+0,1507,1494,13,C00,3,Resign,Black
TRUE,35,10+0,1496,1489,7,B01,4,Mate,White
TRUE,52,10+0,1461,1486,-25,C50,11,Resign,Black
TRUE,23,10+0,1475,1465,10,C00,3,Resign,White
TRUE,111,10+0,2193,1882,311,E51,10,Resign,White
TRUE,19,25+30,2193,1963,230,D07,5,Resign,White
TRUE,40,5+8,1927,2193,-266,A33,10,Resign,Black
TRUE,13,5+8,2193,1965,228,D21,6,Out of Time,White
TRUE,4,7+4,1996,2193,-197,A03,2,Resign,Black
TRUE,36,15+10,1799,2193,-394,C21,10,Resign,Black
TRUE,53,15+10,2193,1799,394,D12,8,Resign,White
TRUE,46,15+10,1799,2193,-394,C00,3,Resign,Black
TRUE,135,15+0,2145,2193,-48,C55,7,Mate,White
FALSE,24,10+0,1814,2193,-379,C02,7,Resign,Black
FALSE,57,30+30,2193,1864,329,C60,6,Resign,White
FALSE,19,30+11,2193,2002,191,C68,10,Resign,White
TRUE,62,10+3,2037,2157,-120,D02,8,Mate,Black
TRUE,51,10+3,2105,2047,58,C00,3,Mate,White
TRUE,33,10+0,2029,2040,-11,D80,7,Resign,White
TRUE,47,5+5,1939,2177,-238,A29,7,Resign,White
TRUE,31,5+5,2115,1945,170,B54,6,Resign,White
TRUE,38,5+5,1953,1973,-20,A29,7,Resign,Black
TRUE,27,30+0,1500,1906,-406,C65,8,Mate,White
FALSE,52,4+10,1861,1500,361,D35,6,Mate,Black
FALSE,127,6+4,1500,2119,-619,C42,9,Resign,White
FALSE,138,6+4,2119,1500,619,C67,10,Resign,Black
FALSE,28,12+13,1281,1500,-219,A00,1,Resign,Black
FALSE,43,12+13,1500,1281,219,A40,6,Mate,White
TRUE,80,5+8,1633,1625,8,C57,11,Resign,Black
TRUE,21,15+5,1667,1634,33,C72,9,Resign,White
TRUE,49,15+4,1645,1645,0,D10,5,Resign,White
TRUE,60,10+3,1653,1742,-89,D00,3,Mate,Black
TRUE,45,11+8,1666,1663,3,C45,8,Resign,White
TRUE,112,8+8,1679,1652,27,B20,3,Resign,Black
TRUE,171,10+5,1641,1643,-2,D00,3,Resign,White
TRUE,65,15+0,1629,1699,-70,D00,3,Mate,White
TRUE,114,15+3,1588,1619,-31,C52,11,Out of Time,Black
FALSE,75,5+5,2222,2126,96,C80,12,Resign,White
FALSE,114,25+0,2070,2126,-56,C68,8,Resign,Black
FALSE,68,7+5,1287,2126,-839,A00,1,Mate,Black
FALSE,3,20+0,1081,2126,-1045,C40,3,Resign,White
FALSE,46,10+0,2126,1878,248,C47,8,Out of Time,Black
FALSE,35,20+5,2126,1225,901,C40,4,Resign,White
TRUE,91,20+5,1659,2126,-467,C59,16,Resign,White
FALSE,30,10+0,1911,2126,-215,C44,9,Resign,Black
TRUE,106,6+10,2009,2126,-117,C77,9,Out of Time,Black
FALSE,35,15+3,2126,1845,281,C66,8,Resign,White
FALSE,93,20+0,2126,1125,1001,C64,7,Resign,White
FALSE,40,15+15,2126,2047,79,C78,9,Resign,White
FALSE,48,15+15,2047,2126,-79,C53,9,Resign,Black
TRUE,51,10+0,2126,2202,-76,B01,6,Resign,White
TRUE,32,15+8,1673,2126,-453,C45,10,Resign,Black
FALSE,29,45+0,1768,2126,-358,D30,4,Resign,Black
TRUE,62,60+4,2057,2126,-69,C45,10,Resign,Black
TRUE,24,15+0,2101,2048,53,D32,10,Out of Time,Black
TRUE,80,15+5,1975,1962,13,C55,7,Resign,Black
TRUE,33,15+10,1790,2034,-244,C10,6,Resign,White
TRUE,51,10+30,1500,1319,181,C41,5,Mate,White
TRUE,71,25+0,1642,1055,587,B07,2,Mate,White
TRUE,9,15+0,1251,1086,165,B10,2,Mate,White
TRUE,31,60+3,1091,1645,-554,A00,1,Resign,Black
TRUE,43,30+10,1306,1124,182,A04,2,Resign,White
TRUE,54,10+0,1183,1248,-65,A00,1,Mate,Black
TRUE,69,10+0,1236,1285,-49,B07,2,Resign,White
TRUE,83,10+0,1662,1315,347,B06,2,Resign,White
TRUE,51,10+0,1718,1345,373,B00,4,Mate,White
TRUE,41,15+3,1615,1500,115,A40,2,Mate,White
FALSE,96,10+5,1549,1425,124,C46,5,Resign,Black
TRUE,60,10+0,1488,1478,10,C62,6,Mate,Black
TRUE,90,10+0,1491,1541,-50,A00,1,Resign,Black
TRUE,98,10+0,1746,1466,280,C60,6,Resign,Black
TRUE,67,10+0,1460,1242,218,C44,4,Mate,White
TRUE,23,10+0,1825,1463,362,C45,7,Resign,White
TRUE,21,10+0,1448,1461,-13,C44,4,Resign,White
TRUE,61,10+0,1433,1421,12,A00,1,Resign,White
TRUE,92,10+0,1442,1609,-167,A00,1,Out of Time,Black
TRUE,16,10+0,1453,1558,-105,A00,1,Resign,Black
TRUE,67,10+0,1550,1466,84,C42,5,Resign,White
TRUE,79,10+0,1452,1378,74,A00,1,Resign,White
TRUE,67,8+2,1647,1461,186,D20,6,Resign,White
TRUE,45,8+2,1434,1665,-231,C44,4,Resign,White
TRUE,61,10+0,1412,1477,-65,A00,1,Out of Time,White
TRUE,94,10+0,1393,1404,-11,C41,4,Resign,White
TRUE,65,10+0,1372,1409,-37,C44,4,Mate,White
TRUE,83,10+0,1298,1398,-100,C62,6,Mate,White
TRUE,133,10+0,1423,1418,5,C62,6,Resign,White
TRUE,67,10+0,1311,1402,-91,C44,4,Resign,Black
TRUE,47,10+0,1383,1323,60,A00,1,Resign,White
TRUE,46,10+0,1333,1361,-28,C41,5,Mate,Black
TRUE,64,30+0,1522,1404,118,C55,7,Mate,Black
TRUE,74,20+10,1537,1453,84,B40,8,Mate,Black
TRUE,47,20+10,1433,1553,-120,C78,10,Mate,White
TRUE,123,20+10,1544,1444,100,C42,5,Resign,White
TRUE,39,15+10,1657,1544,113,C26,5,Mate,White
TRUE,114,15+10,1853,1523,330,C26,5,Resign,Black
TRUE,53,20+6,1491,1537,-46,C77,9,Mate,White
TRUE,27,20+6,1525,1501,24,B20,3,Resign,White
TRUE,27,20+0,1504,1811,-307,B07,4,Resign,White
TRUE,61,13+10,1493,1439,54,B20,3,Resign,White
TRUE,123,10+0,1685,1499,186,C20,3,Mate,White
TRUE,99,10+0,1862,1502,360,B01,4,Out of Time,White
TRUE,17,10+0,1496,1316,180,C55,7,Mate,White
TRUE,101,10+0,1908,1498,410,C65,6,Mate,White
TRUE,54,10+0,1500,1989,-489,C53,10,Mate,Black
TRUE,45,10+0,1482,1648,-166,C55,6,Resign,White
TRUE,32,10+0,1500,1473,27,C00,5,Mate,Black
TRUE,113,15+8,1566,1494,72,C65,7,Mate,White
TRUE,44,20+7,1497,1820,-323,A20,2,Mate,Black
TRUE,23,25+0,1480,1637,-157,C55,6,Resign,White
TRUE,47,20+2,1675,1486,189,C44,4,Mate,White
TRUE,54,30+0,1474,1460,14,A00,1,Resign,White
TRUE,53,1+30,1492,1487,5,D00,3,Mate,White
TRUE,43,10+0,1540,1569,-29,B01,4,Resign,White
TRUE,10,10+0,1570,2090,-520,C60,7,Resign,Black
TRUE,85,10+0,1574,1853,-279,C50,9,Resign,Black
TRUE,56,10+0,1587,1573,14,B00,2,Resign,Black
TRUE,29,10+0,1576,1587,-11,C02,5,Resign,White
TRUE,48,10+0,1299,1583,-284,D00,3,Out of Time,Black
TRUE,56,10+0,1507,1573,-66,D20,5,Mate,Black
TRUE,88,10+0,1574,2093,-519,B22,3,Mate,Black
TRUE,84,10+0,1576,2023,-447,C46,6,Mate,Black
TRUE,83,10+0,1560,1661,-101,B21,3,Out of Time,White
TRUE,76,10+0,1253,1556,-303,A00,1,Mate,Black
TRUE,75,10+0,1538,1721,-183,C21,7,Resign,White
TRUE,43,10+0,1354,1557,-203,B01,4,Mate,White
TRUE,66,10+0,1183,1554,-371,A00,1,Mate,Black
TRUE,48,10+0,1548,1334,214,B00,2,Resign,White
TRUE,22,10+0,1304,1543,-239,B00,5,Resign,Black
TRUE,36,10+0,1558,1479,79,C46,6,Resign,Black
TRUE,42,10+0,1572,1544,28,B01,4,Out of Time,Black
TRUE,96,10+0,1555,1632,-77,C48,9,Mate,Black
TRUE,64,10+0,1563,1697,-134,B01,6,Resign,Black
FALSE,65,20+0,1563,1411,152,D31,6,Mate,White
TRUE,69,16+0,1421,1347,74,D06,4,Out of Time,White
TRUE,25,60+0,1563,1352,211,A45,2,Out of Time,White
TRUE,51,20+0,1336,1468,-132,C50,8,Resign,White
TRUE,99,10+4,1525,1343,182,C55,7,Resign,White
TRUE,60,10+5,1349,1497,-148,C44,5,Out of Time,Black
TRUE,69,15+0,1468,1358,110,C41,4,Resign,White
TRUE,44,15+5,1360,1764,-404,C45,7,Out of Time,Black
TRUE,99,10+5,1344,1478,-134,B32,8,Resign,White
TRUE,132,10+2,1474,1328,146,C20,3,Resign,Black
TRUE,69,8+8,1615,1332,283,D06,4,Resign,White
TRUE,12,90+30,1338,1541,-203,C50,9,Out of Time,Black
TRUE,64,10+0,1345,1483,-138,B06,4,Resign,Black
TRUE,48,30+0,1351,1532,-181,C41,5,Resign,Black
TRUE,36,10+5,1360,1432,-72,C45,10,Resign,Black
TRUE,28,10+5,1445,1345,100,C42,4,Mate,Black
TRUE,30,15+5,1353,1485,-132,C00,3,Resign,Black
TRUE,46,4+8,1342,1546,-204,C45,7,Resign,Black
TRUE,25,7+7,1696,1344,352,C20,3,Resign,White
TRUE,92,10+0,1348,1652,-304,C42,7,Resign,Black
TRUE,90,20+0,1356,1461,-105,B01,4,Mate,Black
TRUE,111,9+2,1596,1360,236,D02,4,Resign,White
TRUE,45,12+6,1525,1367,158,D02,4,Resign,White
TRUE,50,12+6,1362,1529,-167,B32,8,Draw,Draw
TRUE,56,12+6,1534,1357,177,D37,7,Draw,Draw
TRUE,46,10+5,1497,1364,133,A00,1,Resign,White
TRUE,12,10+5,1372,1461,-89,B00,2,Resign,Black
TRUE,56,10+3,1375,1679,-304,C00,3,Resign,Black
TRUE,47,15+0,1454,1384,70,C42,4,Out of Time,White
TRUE,30,25+5,1392,1488,-96,C44,5,Resign,Black
TRUE,53,25+5,1479,1400,79,C20,3,Mate,White
TRUE,138,10+5,1341,1391,-50,C42,5,Mate,Black
TRUE,30,40+0,1399,1483,-84,C55,6,Resign,Black
FALSE,61,10+8,1564,1399,165,A00,1,Out of Time,White
TRUE,68,15+0,1440,1387,53,B06,4,Mate,Black
TRUE,81,19+0,1381,1181,200,B00,2,Resign,White
TRUE,119,5+8,1651,1385,266,C20,3,Resign,White
TRUE,18,15+5,1347,1376,-29,C42,6,Resign,Black
FALSE,30,10+2,1376,1444,-68,C00,3,Resign,Black
TRUE,89,10+1,1383,1386,-3,C00,3,Out of Time,White
TRUE,35,17+2,1489,1394,95,A00,1,Mate,White
TRUE,11,10+0,1429,1404,25,C00,3,Resign,White
TRUE,22,10+5,1431,1376,55,B10,2,Resign,Black
TRUE,43,15+5,2005,2151,-146,B25,4,Mate,White
TRUE,59,3+8,2285,2173,112,A20,2,Resign,White
TRUE,41,10+0,1500,1370,130,A06,3,Mate,White
TRUE,58,10+0,1370,1500,-130,B18,8,Mate,Black
TRUE,16,10+0,1514,1378,136,D00,3,Resign,White
TRUE,48,10+0,1311,1368,-57,D00,3,Mate,Black
TRUE,88,10+0,1369,2070,-701,D01,4,Out of Time,Black
TRUE,61,10+0,1344,1961,-617,C45,7,Resign,White
TRUE,70,10+0,1880,1320,560,B01,4,Resign,Black
TRUE,12,10+0,1807,1274,533,A00,3,Resign,Black
TRUE,45,10+0,1253,1620,-367,C41,6,Mate,White
TRUE,68,10+0,1632,1232,400,D20,5,Mate,Black
TRUE,62,10+0,1232,2017,-785,C45,8,Mate,Black
TRUE,41,10+0,1359,1218,141,C50,5,Resign,Black
TRUE,39,10+0,1210,1112,98,B00,2,Mate,White
TRUE,35,10+0,1210,1191,19,B00,4,Mate,White
TRUE,106,10+0,1221,1226,-5,C20,3,Mate,Black
TRUE,29,10+0,1157,1211,-54,C20,3,Resign,Black
TRUE,19,10+0,1201,1180,21,C44,5,Resign,White
TRUE,18,10+0,1207,1190,17,C57,8,Resign,Black
TRUE,19,10+0,1179,1197,-18,B00,7,Mate,White
TRUE,138,10+0,1315,1163,152,C47,7,Resign,Black
TRUE,61,10+0,1166,1061,105,B01,2,Resign,Black
TRUE,25,10+0,1197,1176,21,C62,6,Mate,White
TRUE,47,10+0,1163,1214,-51,D30,4,Mate,White
TRUE,32,10+0,1152,1152,0,C20,3,Mate,Black
TRUE,60,10+0,1156,1442,-286,D20,4,Resign,Black
TRUE,118,10+0,1154,1332,-178,B10,2,Mate,Black
TRUE,51,10+0,1348,1160,188,C02,5,Mate,White
TRUE,27,10+0,1322,1147,175,B21,3,Resign,White
TRUE,14,10+0,1153,1370,-217,C23,3,Resign,Black
TRUE,123,10+0,1152,1162,-10,D20,4,Out of Time,Draw
TRUE,74,10+0,1064,1144,-80,A00,1,Out of Time,Black
FALSE,8,30+0,1144,1500,-356,C23,3,Resign,Black
TRUE,125,10+0,1192,1153,39,C26,4,Out of Time,White
TRUE,122,10+0,1106,1143,-37,C60,6,Mate,Black
TRUE,120,10+0,1157,1092,65,C20,3,Mate,Black
TRUE,123,10+0,1076,1171,-95,B02,4,Mate,White
TRUE,56,10+0,1083,1165,-82,B02,4,Mate,Black
TRUE,35,10+0,1189,1164,25,B02,4,Draw,Draw
TRUE,55,10+0,1151,1202,-51,A40,2,Mate,White
TRUE,59,10+0,1236,1137,99,A40,2,Resign,Black
TRUE,85,10+0,1301,1143,158,B00,2,Mate,White
TRUE,78,10+0,1148,1417,-269,D10,5,Mate,Black
TRUE,67,10+0,1155,1292,-137,A40,2,Resign,Black
FALSE,74,5+10,1660,1838,-178,D30,4,Out of Time,Black
FALSE,85,10+0,1751,1838,-87,C65,6,Resign,White
FALSE,64,15+0,1961,1838,123,C62,11,Resign,White
FALSE,39,10+0,1848,1838,10,C44,8,Mate,White
FALSE,157,15+10,1838,1699,139,C69,9,Mate,White
TRUE,56,10+0,1977,1919,58,D04,6,Resign,Black
TRUE,51,10+0,1868,1991,-123,C02,9,Resign,White
TRUE,21,15+15,1835,1760,75,C58,11,Mate,White
TRUE,44,15+15,1769,1791,-22,C01,9,Mate,Black
TRUE,42,15+15,1473,1775,-302,A00,1,Resign,Black
TRUE,31,15+15,1755,1477,278,B02,6,Resign,White
TRUE,20,15+15,1481,1730,-249,A00,1,Mate,Black
TRUE,35,15+15,1697,1486,211,C00,3,Resign,White
TRUE,50,15+15,1492,1649,-157,A00,1,Mate,Black
TRUE,59,15+15,1603,1384,219,C55,7,Mate,White
TRUE,25,15+15,1500,1524,-24,B01,2,Mate,White
TRUE,31,12+12,1492,1173,319,C44,5,Resign,White
TRUE,15,10+8,1356,1186,170,C42,6,Resign,White
TRUE,74,10+0,1208,1311,-103,C46,5,Resign,Black
TRUE,45,15+0,1513,1197,316,E10,5,Mate,White
TRUE,13,15+0,1175,1142,33,C20,3,Resign,White
FALSE,52,20+0,1175,1673,-498,C20,3,Mate,Black
FALSE,27,20+0,1673,1175,498,C57,7,Mate,White
FALSE,9,20+0,1175,1673,-498,C20,3,Mate,White
TRUE,130,15+8,1462,1158,304,C46,6,Draw,Draw
TRUE,11,15+15,1473,1166,307,C23,3,Resign,White
TRUE,44,20+15,1155,1170,-15,C23,3,Resign,Black
TRUE,56,20+15,1137,1190,-53,B00,2,Resign,White
TRUE,22,20+15,1234,1096,138,E00,1,Resign,Black
TRUE,68,20+15,1097,1902,-805,B10,2,Mate,Black
TRUE,25,20+15,1901,1097,804,A40,6,Resign,White
FALSE,29,180+8,1500,1097,403,C46,6,Resign,White
FALSE,25,180+8,1097,1500,-403,C20,4,Resign,Black
TRUE,62,30+0,1101,1635,-534,C20,3,Mate,Black
TRUE,13,30+0,1633,1104,529,C40,3,Mate,White
TRUE,16,30+0,1107,1631,-524,C20,3,Resign,Black
TRUE,49,30+0,1273,1129,144,A00,1,Resign,White
TRUE,94,30+0,1155,1265,-110,C00,2,Resign,Black
TRUE,22,10+10,1158,1766,-608,C20,3,Resign,Black
TRUE,8,30+5,1517,1134,383,A40,6,Draw,Draw
FALSE,16,15+10,1551,1703,-152,B50,4,Draw,Draw
FALSE,71,15+10,1703,1551,152,C60,5,Resign,White
FALSE,69,15+10,1703,1677,26,B06,4,Resign,Black
FALSE,27,15+10,1677,1703,-26,A05,10,Resign,White
FALSE,47,15+10,1703,1677,26,A01,5,Mate,White
FALSE,44,15+10,1703,1583,120,A01,3,Resign,White
FALSE,46,15+10,1682,1703,-21,B20,2,Resign,White
TRUE,111,15+10,1579,1722,-143,A45,4,Mate,White
FALSE,33,15+10,1722,1745,-23,C62,6,Resign,White
FALSE,57,15+10,1722,1767,-45,B72,11,Resign,White
FALSE,41,15+10,1767,1722,45,B57,8,Resign,White
FALSE,99,15+10,1722,1735,-13,C41,4,Resign,Black
FALSE,89,15+10,1722,1674,48,B80,13,Resign,White
FALSE,76,15+10,1674,1722,-48,B54,6,Mate,Black
TRUE,96,15+10,1727,1586,141,D20,5,Draw,Draw
FALSE,43,15+10,1727,1621,106,D46,12,Resign,White
FALSE,44,15+10,1856,1727,129,B54,6,Resign,White
TRUE,63,15+10,1670,1744,-74,B50,4,Mate,White
FALSE,54,15+10,1744,1924,-180,D06,4,Resign,Black
FALSE,54,15+10,1897,1744,153,B22,3,Resign,White
TRUE,21,15+10,1732,1759,-27,B22,3,Resign,White
TRUE,43,15+10,1747,1703,44,D10,4,Resign,White
TRUE,75,15+10,1749,1702,47,D37,7,Draw,Draw
FALSE,28,15+15,1749,1806,-57,A01,2,Resign,Black
TRUE,39,15+10,1738,1623,115,A40,4,Resign,White
TRUE,28,15+10,1632,1727,-95,B20,3,Mate,Black
TRUE,57,15+10,1857,1737,120,D04,5,Resign,White
TRUE,112,15+10,1776,1736,40,D02,5,Draw,Draw
TRUE,109,15+10,1715,1788,-73,D06,4,Resign,White
TRUE,153,15+10,1798,1729,69,E20,5,Mate,White
TRUE,11,15+10,1714,1658,56,D06,4,Resign,White
FALSE,45,15+2,2076,1714,362,B21,3,Resign,White
FALSE,32,15+10,1714,1709,5,D06,4,Resign,Black
FALSE,20,15+10,1800,1714,86,B23,3,Resign,Black
FALSE,28,15+10,1714,1800,-86,A25,4,Resign,Black
FALSE,52,15+10,1800,1714,86,B50,4,Mate,Black
TRUE,61,15+10,1651,1737,-86,B20,3,Resign,White
FALSE,17,15+5,1737,1647,90,E38,8,Resign,White
FALSE,62,15+5,1647,1737,-90,B22,3,Resign,Black
FALSE,31,15+5,1737,1647,90,E12,7,Resign,White
FALSE,32,15+10,1737,1631,106,A22,6,Resign,Black
FALSE,29,15+5,1868,1737,131,B53,7,Resign,White
TRUE,85,15+0,1549,1419,130,B50,6,Resign,White
TRUE,15,15+5,1772,1554,218,A04,2,Resign,White
TRUE,40,10+10,1559,1767,-208,C55,6,Mate,Black
TRUE,59,5+8,1664,1568,96,B50,4,Resign,White
TRUE,36,15+5,1578,1603,-25,B43,9,Resign,Black
TRUE,25,8+0,1835,1582,253,B21,7,Mate,White
TRUE,72,15+0,1593,1608,-15,B46,10,Resign,Black
TRUE,64,15+0,1620,1581,39,D02,4,Resign,Black
TRUE,85,15+0,1567,1632,-65,B10,2,Resign,White
TRUE,48,15+0,1646,1553,93,B20,3,Resign,Black
TRUE,89,15+0,1538,1660,-122,B40,6,Resign,White
TRUE,51,10+3,1859,1541,318,B50,4,Resign,White
TRUE,37,5+8,1370,1558,-188,B20,3,Resign,White
