rated,turns,time_increment,white_rating,black_rating,opening_code,opening_moves,victory_status,winner
TRUE,40,15+15,1337,1384,C10,6,Resign,Black
TRUE,68,15+15,1033,1333,E60,5,Mate,Black
FALSE,38,10+0,1500,1287,C68,8,Mate,Black
FALSE,5,10+0,1465,1287,C20,4,Resign,White
TRUE,105,10+0,1413,1305,A01,5,Resign,White
TRUE,43,10+0,1275,1308,C50,5,Mate,White
TRUE,33,10+0,1245,1259,C00,5,Mate,White
TRUE,32,10+0,1292,1275,D15,7,Resign,White
TRUE,131,10+0,1264,1315,C20,3,Out of Time,White
TRUE,38,10+0,1282,1234,C42,5,Resign,White
TRUE,75,10+0,1250,1156,B01,2,Resign,White
FALSE,32,180+0,1250,1500,C65,6,Out of Time,Black
FALSE,57,5+5,1138,1176,C44,4,Resign,White
TRUE,33,15+15,1373,1084,B01,4,Mate,White
FALSE,121,10+60,2286,1373,D02,4,Resign,White
TRUE,52,3+9,1194,1311,A00,1,Mate,Black
TRUE,92,180+0,1330,1268,C42,5,Draw,Draw
TRUE,43,5+8,1511,1500,C20,2,Resign,White
TRUE,48,60+0,886,1659,C21,7,Mate,Black
FALSE,41,15+10,1358,886,B20,3,Resign,White
TRUE,23,9+0,1620,890,A04,2,Resign,White
TRUE,49,10+0,1484,898,B20,3,Mate,White
FALSE,61,10+5,1500,898,B50,4,Mate,White
TRUE,19,10+5,1325,921,C10,5,Resign,White
TRUE,27,17+11,1397,940,C46,7,Mate,White
TRUE,31,15+0,1500,963,C57,8,Resign,White
TRUE,56,15+0,1049,1234,C10,5,Mate,Black
FALSE,91,20+0,1118,1049,A40,3,Resign,White
TRUE,36,5+8,1110,1500,D00,3,Resign,White
FALSE,20,5+10,1500,1595,B01,2,Resign,Black
FALSE,31,5+8,1359,1500,C40,4,Resign,White
FALSE,12,5+10,1500,1595,B01,2,Resign,Black
FALSE,22,15+0,1500,1500,B00,2,Resign,Black
FALSE,21,15+0,1649,1500,D00,3,Resign,White
FALSE,7,15+0,1500,1500,C23,3,Mate,White
FALSE,18,20+10,1500,1683,C20,4,Resign,Black
TRUE,99,5+10,1804,2023,B03,9,Resign,White
TRUE,60,10+0,1822,1588,C40,4,Mate,Black
TRUE,62,10+0,1853,1809,A17,4,Resign,Black
TRUE,47,10+0,1805,1536,C44,8,Resign,White
TRUE,52,10+0,1580,1800,C44,5,Mate,Black
TRUE,51,10+0,1794,1597,C40,4,Resign,White
TRUE,69,10+0,2100,1798,C45,8,Mate,White
TRUE,47,10+0,1789,1695,B50,4,Resign,White
TRUE,63,10+0,1774,1894,C55,7,Resign,White
TRUE,94,10+0,1719,1765,C65,6,Mate,Black
FALSE,57,5+5,1874,1765,C65,10,Mate,White
TRUE,54,10+10,1781,1956,A06,3,Mate,Black
TRUE,41,10+0,1773,1659,B12,6,Mate,White
TRUE,41,10+0,1899,1780,C21,7,Mate,White
TRUE,44,10+0,1714,1771,C65,6,Mate,Black
FALSE,85,10+60,2032,1776,A42,7,Resign,White
TRUE,2,9+1,1765,1234,A01,1,Resign,White
TRUE,26,9+1,1246,1753,A40,2,Mate,Black
TRUE,12,9+1,1739,1260,A00,1,Resign,White
TRUE,14,9+1,1279,1720,A01,1,Resign,Black
TRUE,73,9+1,1694,1305,A04,2,Mate,White
TRUE,3,9+1,1654,1345,A01,1,Resign,White
TRUE,6,9+1,1423,1576,C00,3,Resign,Black
TRUE,26,9+1,1662,1337,A43,3,Draw,Draw
TRUE,3,10+0,1500,1500,A40,2,Resign,Black
TRUE,34,10+0,1579,1022,D02,4,Resign,White
TRUE,70,10+0,1028,1284,C30,3,Mate,Black
TRUE,35,10+0,1307,1033,C00,2,Mate,White
TRUE,43,10+0,983,1051,C00,2,Resign,White
TRUE,42,10+0,1058,1249,B01,2,Resign,Black
TRUE,11,10+0,1066,1256,C34,5,Resign,Black
TRUE,20,10+0,1073,1313,C30,4,Resign,Black
TRUE,65,10+0,1308,1079,C44,5,Mate,White
TRUE,39,10+0,1046,1096,C00,3,Resign,White
TRUE,112,10+0,1118,1002,A40,2,Mate,Black
TRUE,61,10+0,1107,977,C00,4,Mate,White
TRUE,119,10+0,1125,1124,D00,3,Out of Time,White
TRUE,49,10+0,1328,1133,B02,6,Resign,White
TRUE,92,15+15,1150,1157,C00,3,Resign,Black
TRUE,52,15+15,1131,1167,B01,2,Resign,White
TRUE,16,15+15,1107,1225,B01,2,Resign,White
TRUE,52,10+0,1129,1096,C42,4,Resign,Black
TRUE,16,10+0,1132,1107,C00,3,Resign,Black
TRUE,67,10+0,1208,1123,C00,3,Resign,White
TRUE,7,10+0,1099,1198,C21,3,Out of Time,White
TRUE,34,15+15,1110,1320,B01,2,Mate,Black
TRUE,37,15+15,1315,1122,A10,2,Mate,White
TRUE,81,15+15,1094,1144,C25,4,Mate,White
TRUE,58,15+15,1317,1049,A04,2,Mate,Black
TRUE,27,15+15,1061,1297,C20,4,Resign,Black
TRUE,42,15+15,1074,1292,C21,3,Resign,Black
TRUE,49,15+15,1287,1089,C24,4,Mate,White
TRUE,119,15+15,1098,1123,D00,3,Resign,White
TRUE,44,15+15,1138,1368,B00,2,Mate,Black
TRUE,30,15+15,1114,998,B06,2,Resign,White
TRUE,47,15+15,1296,1051,D02,4,Resign,Black
TRUE,95,15+15,1045,1101,D02,3,Resign,White
TRUE,16,15+15,1138,1217,C44,4,Resign,Black
TRUE,49,15+15,1062,1216,C11,6,Out of Time,White
TRUE,3,15+15,1045,1080,C21,3,Out of Time,White
TRUE,67,10+0,1175,1121,C42,5,Mate,White
TRUE,64,10+0,1253,1232,C42,7,Resign,Black
TRUE,86,10+0,1253,1956,A40,2,Resign,Black
TRUE,36,10+0,1257,1715,A43,2,Resign,Black
TRUE,41,10+0,1923,1258,B13,5,Mate,White
TRUE,38,10+0,1262,1661,D02,5,Resign,Black
TRUE,70,10+0,1265,1720,A40,2,Resign,Black
TRUE,39,10+0,1782,1268,B00,3,Resign,White
TRUE,25,10+0,1551,1276,B15,5,Mate,White
TRUE,23,10+0,1810,1278,B10,5,Mate,White
TRUE,19,10+0,1283,1668,B21,3,Resign,Black
TRUE,43,10+0,2003,1284,B12,5,Mate,White
TRUE,109,10+0,1239,1699,C27,3,Out of Time,White
TRUE,45,10+0,1670,1243,B12,6,Resign,White
TRUE,46,10+0,1246,1759,C50,8,Resign,Black
TRUE,40,10+0,1252,1611,B20,3,Resign,Black
TRUE,31,10+0,1955,1253,B15,10,Resign,White
TRUE,32,10+0,1256,1703,D35,6,Resign,Black
TRUE,45,10+0,1866,1258,C48,9,Resign,White
TRUE,96,10+0,1666,1212,D01,4,Resign,Black
TRUE,52,10+0,1212,2215,E20,6,Mate,Black
TRUE,69,10+0,1928,1213,D35,6,Resign,White
TRUE,58,10+0,1178,1616,B07,7,Mate,Black
TRUE,48,10+0,1268,1142,B02,3,Resign,Black
TRUE,72,10+0,1017,1122,C55,7,Mate,Black
TRUE,104,10+0,1152,1158,B32,8,Resign,Black
TRUE,93,10+0,983,1167,B50,5,Draw,Draw
TRUE,55,10+0,1168,1833,B20,3,Resign,Black
TRUE,38,10+0,1182,1429,C21,3,Resign,Black
TRUE,68,10+0,1347,1417,C55,8,Mate,Black
TRUE,65,10+0,1406,1371,C40,4,Resign,White
TRUE,32,15+15,1467,1390,C50,8,Resign,Black
TRUE,99,10+0,1423,1402,C26,6,Out of Time,White
TRUE,83,10+0,1411,1431,C48,7,Mate,White
TRUE,52,10+0,1358,1420,C42,5,Mate,Black
FALSE,17,15+15,1422,1500,D06,4,Resign,White
FALSE,72,15+15,1500,1422,A03,2,Mate,Black
TRUE,23,15+15,1416,1330,D07,6,Resign,White
TRUE,50,15+15,1173,1410,B20,3,Out of Time,Black
TRUE,39,15+15,1725,1402,B01,2,Mate,White
TRUE,104,15+15,1550,1372,C57,8,Mate,Black
TRUE,35,15+15,1355,1352,A20,2,Mate,White
TRUE,125,10+10,1452,1351,C02,9,Draw,Draw
TRUE,80,12+5,1362,1458,C65,6,Mate,Black
FALSE,56,10+0,1500,1362,A06,3,Mate,Black
TRUE,6,10+0,1375,1435,A10,1,Resign,Black
FALSE,77,20+0,1500,1375,D00,2,Mate,White
TRUE,14,12+2,1355,1431,A20,2,Resign,White
TRUE,49,10+5,1333,1471,C40,3,Mate,White
FALSE,101,7+25,1831,1520,C42,5,Resign,White
FALSE,39,10+0,1864,1520,C34,6,Resign,White
FALSE,47,20+7,1288,1520,D00,6,Mate,White
TRUE,24,30+0,1616,1504,C62,6,Resign,Black
FALSE,122,10+5,1584,1504,C44,4,Mate,Black
FALSE,58,25+0,1504,1612,B01,4,Resign,Black
FALSE,68,15+0,1504,1737,C42,5,Resign,Black
FALSE,66,5+15,1504,1500,A22,4,Mate,Black
FALSE,58,5+15,1500,1504,D00,3,Resign,Black
FALSE,51,5+15,1504,1500,A21,3,Resign,White
FALSE,38,5+15,1500,1504,D00,3,Resign,Black
FALSE,61,20+0,1606,1504,C42,5,Resign,White
FALSE,74,20+0,1504,1606,B13,5,Resign,Black
FALSE,56,12+6,1500,1504,C20,3,Mate,Black
FALSE,81,12+6,1504,1500,B01,2,Mate,White
FALSE,54,12+6,1500,1504,D00,3,Mate,Black
FALSE,41,12+6,1504,1500,C23,4,Mate,White
FALSE,62,12+6,1500,1504,A00,2,Mate,Black
FALSE,42,20+0,943,1504,C20,2,Resign,Black
FALSE,89,10+10,1504,1184,B06,6,Mate,White
TRUE,33,8+8,1428,1507,C41,4,Draw,Draw
TRUE,28,10+0,1233,1503,C55,6,Resign,Black
TRUE,25,10+0,1500,1149,C23,3,Mate,White
FALSE,56,20+5,1587,1500,D02,4,Resign,Black
FALSE,16,20+5,1500,1587,A52,7,Resign,Black
FALSE,66,20+5,1587,1500,A01,2,Resign,Black
FALSE,77,15+0,1500,1500,C65,6,Mate,White
FALSE,73,15+0,1500,1500,A21,3,Resign,White
FALSE,19,5+10,1527,1500,C55,6,Draw,Draw
FALSE,58,5+10,1500,1500,C20,3,Mate,Black
FALSE,34,15+0,1500,1700,A34,5,Resign,Black
FALSE,21,10+5,1500,1457,A22,6,Draw,Draw
FALSE,95,5+5,1500,1648,A21,3,Draw,Draw
FALSE,73,2+15,1712,1500,C21,10,Resign,White
FALSE,46,2+15,1500,1712,A22,6,Mate,Black
FALSE,78,25+30,1500,1500,C20,3,Resign,Black
FALSE,43,5+8,1788,1500,C34,6,Draw,Draw
FALSE,39,30+0,1500,1500,A22,5,Resign,White
FALSE,59,30+0,1500,1500,D00,3,Resign,White
FALSE,22,15+45,1500,1500,C24,4,Out of Time,Black
FALSE,45,5+10,1500,1479,C46,6,Resign,White
FALSE,61,10+0,1381,1500,C62,6,Resign,White
FALSE,10,15+0,1500,1500,C62,6,Resign,Black
FALSE,107,15+0,1702,1500,C20,3,Out of Time,White
TRUE,44,15+8,1665,1697,C46,6,Resign,Black
TRUE,81,15+8,1668,1543,C00,3,Resign,White
TRUE,117,15+8,1659,1628,A06,2,Draw,Draw
TRUE,38,15+8,1680,1633,A04,2,Resign,Black
TRUE,79,15+8,1680,1700,A04,2,Draw,Draw
TRUE,84,15+8,1696,1527,C00,3,Out of Time,Black
TRUE,47,15+8,1693,1386,A04,4,Mate,White
TRUE,57,15+8,1687,1624,A04,2,Resign,White
TRUE,100,15+8,1691,1386,C42,5,Draw,Draw
TRUE,89,15+8,1684,1560,A04,2,Mate,White
TRUE,38,15+2,1672,1702,A04,2,Resign,White
TRUE,66,15+2,1579,1664,D20,5,Out of Time,Black
TRUE,58,15+2,1678,1565,B06,2,Resign,Black
TRUE,97,15+2,1680,1600,A04,2,Mate,White
TRUE,88,15+2,1691,1696,D02,4,Resign,Black
TRUE,23,15+2,1684,1703,C55,6,Resign,White
TRUE,62,15+2,1717,1618,C55,6,Out of Time,Black
TRUE,95,15+2,1626,1708,B00,2,Resign,Black
TRUE,96,15+2,1722,1612,C46,6,Mate,Black
TRUE,94,15+2,1730,1848,C41,6,Mate,Black
TRUE,79,15+2,1724,1560,C50,6,Resign,White
TRUE,77,15+2,1519,1740,C42,5,Resign,White
TRUE,31,15+2,1738,1370,C55,7,Resign,White
TRUE,80,15+2,1656,1729,D06,4,Resign,Black
TRUE,57,15+2,1628,1721,B00,3,Resign,Black
TRUE,42,15+2,1728,1853,B08,8,Mate,Black
TRUE,135,15+2,1719,1677,C41,4,Mate,White
TRUE,114,15+2,1687,1709,A10,1,Resign,Black
TRUE,36,15+2,1721,1679,A04,2,Mate,Black
TRUE,147,15+2,1696,1722,C55,6,Draw,Draw
TRUE,37,15+2,1718,1436,C41,4,Resign,White
TRUE,87,15+2,1709,1629,D02,4,Mate,White
TRUE,123,15+2,1704,1510,A06,2,Mate,White
TRUE,89,15+2,1695,1643,A06,2,Out of Time,White
TRUE,10,15+2,1518,1689,C55,6,Out of Time,Black
TRUE,71,15+2,1683,1495,D02,4,Resign,White
TRUE,54,15+2,1694,1707,C46,5,Resign,Black
TRUE,62,15+2,1744,1681,B00,3,Resign,Black
TRUE,34,10+1,1482,1472,A40,2,Resign,Black
TRUE,43,12+0,1473,1401,D30,4,Mate,White
TRUE,90,10+0,1221,1368,A10,2,Mate,Black
TRUE,51,15+15,1481,1293,A02,1,Mate,White
TRUE,10,15+15,1500,1432,A43,3,Mate,Black
TRUE,95,10+0,1403,1182,D20,6,Mate,White
TRUE,22,10+0,1365,1163,A21,3,Resign,Black
TRUE,22,10+0,1163,1985,C23,3,Mate,Black
TRUE,91,20+0,1153,1103,C24,4,Mate,White
TRUE,78,10+3,1158,1383,C23,3,Resign,Black
TRUE,13,25+3,1147,1108,C41,5,Mate,White
TRUE,102,15+10,1206,1132,A00,1,Mate,Black
TRUE,67,10+5,1103,1146,C20,3,Mate,White
TRUE,29,15+10,1127,1296,C20,3,Mate,White
TRUE,97,17+1,1111,1198,C00,2,Resign,White
TRUE,69,17+1,1172,1122,C40,4,Mate,White
TRUE,40,17+1,1136,1128,C20,3,Mate,Black
TRUE,60,15+0,1160,796,B01,4,Mate,Black
TRUE,144,15+0,795,1157,C00,3,Resign,Black
TRUE,82,30+1,1084,1146,A40,2,Mate,Black
FALSE,73,10+0,1146,995,C24,5,Resign,White
TRUE,62,20+0,1158,1191,C23,3,Mate,Black
TRUE,115,30+0,1143,1191,C24,5,Mate,White
TRUE,67,17+8,1002,1163,C40,4,Mate,White
TRUE,62,13+1,1148,1165,C00,2,Resign,White
TRUE,60,13+1,1161,1200,C23,3,Mate,Black
TRUE,57,7+5,1011,1184,A40,3,Mate,White
FALSE,48,15+15,1184,1070,A00,1,Mate,Black
FALSE,22,15+15,1176,1070,B02,2,Mate,Black
FALSE,42,15+15,1160,1070,C00,2,Resign,Black
TRUE,99,17+3,1134,1023,C20,3,Mate,White
TRUE,100,10+0,1129,1248,C20,3,Draw,Draw
TRUE,72,10+0,1026,1116,C40,4,Resign,Black
TRUE,90,10+0,1140,1011,B01,2,Mate,Black
TRUE,33,10+0,995,1167,C23,3,Mate,White
TRUE,101,10+0,1156,997,B01,2,Mate,White
TRUE,80,10+8,1178,1132,B02,2,Resign,Black
TRUE,54,10+8,1089,1162,C20,3,Out of Time,Black
TRUE,72,20+0,1092,1144,A20,2,Mate,Black
TRUE,38,20+0,1172,1077,B01,2,Mate,Black
TRUE,62,20+0,1112,1151,C21,3,Resign,Black
TRUE,7,15+0,1131,1071,C23,4,Mate,White
FALSE,50,8+5,1211,1500,C55,6,Mate,Black
TRUE,43,11+0,1834,1218,C40,4,Mate,White
FALSE,43,10+5,1742,1218,B00,3,Mate,White
FALSE,17,10+5,1742,1218,B00,2,Mate,White
TRUE,113,15+5,1500,1261,B00,2,Mate,White
TRUE,18,10+0,1317,1538,B01,2,Resign,Black
FALSE,46,15+0,1317,1500,C20,3,Mate,Black
FALSE,23,15+0,1500,1317,B00,5,Mate,White
TRUE,39,45+10,1940,1327,B00,3,Mate,White
TRUE,63,6+5,1504,1500,B00,2,Mate,White
TRUE,3,10+0,1590,1388,A10,1,Resign,White
TRUE,26,10+0,1391,1774,C62,6,Mate,Black
TRUE,69,10+0,1731,1395,D21,6,Mate,White
TRUE,117,10+0,1686,1400,C45,7,Mate,White
TRUE,48,30+0,1408,1577,C55,6,Mate,Black
TRUE,32,10+0,1418,1741,B01,4,Mate,Black
TRUE,81,10+0,2010,1419,C55,7,Mate,White
TRUE,61,10+0,1908,1421,D06,8,Mate,White
TRUE,40,10+0,1422,2026,C46,5,Mate,Black
TRUE,29,10+0,1523,1375,C46,7,Resign,Black
FALSE,93,7+2,1375,1992,B01,4,Resign,Black
TRUE,95,8+25,1281,930,C00,3,Mate,White
FALSE,80,10+0,1221,1281,B40,10,Out of Time,Black
TRUE,47,15+0,1278,946,A15,3,Mate,White
TRUE,18,15+0,950,1274,B20,3,Resign,Black
TRUE,31,15+0,1270,953,C44,5,Mate,White
TRUE,61,10+0,1245,1277,D02,4,Mate,White
TRUE,93,10+0,1240,1012,A30,2,Mate,White
TRUE,114,15+0,1255,1157,C41,7,Resign,Black
FALSE,46,7+3,874,1255,B23,4,Out of Time,Black
TRUE,28,20+0,1152,1246,B20,2,Mate,Black
TRUE,33,15+0,1242,953,C70,10,Mate,White
TRUE,107,10+6,1234,1087,B00,4,Resign,White
TRUE,9,19+19,1231,905,D02,3,Resign,White
TRUE,38,19+19,909,1227,D00,4,Resign,Black
TRUE,105,15+10,1218,1111,D05,6,Mate,White
TRUE,32,15+0,1268,1204,B20,3,Mate,Black
TRUE,115,15+0,1017,1223,D01,4,Resign,White
TRUE,123,7+4,1276,1234,C20,3,Mate,White
TRUE,72,7+4,1246,1238,A46,3,Resign,Black
TRUE,29,7+4,1190,1261,B40,4,Mate,White
TRUE,105,7+4,1249,1233,A40,4,Mate,White
FALSE,41,20+0,1249,1500,D02,4,Resign,White
FALSE,49,25+0,1249,1531,A40,2,Resign,Black
TRUE,105,30+0,1138,1266,A01,2,Resign,White
TRUE,35,30+0,1256,1163,A10,2,Resign,White
TRUE,43,30+0,1111,1275,D01,4,Resign,White
TRUE,97,10+0,1667,1250,D20,5,Mate,White
TRUE,40,10+0,1252,1770,C20,3,Resign,Black
TRUE,57,10+0,1689,1254,D02,4,Resign,White
TRUE,56,10+0,1255,1833,C25,4,Mate,Black
TRUE,35,10+0,2033,1256,A00,1,Resign,White
TRUE,46,10+0,1525,1232,C41,5,Mate,Black
TRUE,60,10+0,1235,1592,B06,2,Resign,Black
TRUE,31,10+0,1444,1242,C51,7,Mate,White
TRUE,60,10+0,1246,1565,C21,3,Resign,Black
TRUE,52,10+0,1257,1342,C44,4,Mate,Black
TRUE,19,10+0,1495,1263,A06,3,Mate,White
TRUE,41,10+0,1790,1265,C40,4,Resign,White
TRUE,36,10+0,1266,1854,A46,3,Mate,Black
TRUE,54,30+1,1278,1329,C51,7,Mate,Black
TRUE,42,10+0,1290,1436,A00,1,Resign,Black
TRUE,30,10+0,1293,1710,B27,4,Resign,Black
TRUE,70,30+1,958,1289,A00,1,Mate,Black
TRUE,35,10+0,1709,1291,B00,2,Resign,White
TRUE,31,10+0,1755,1293,D30,4,Mate,White
TRUE,64,10+0,1296,1702,B30,4,Resign,Black
TRUE,45,10+0,1680,1299,C23,3,Mate,White
TRUE,56,10+0,1302,1647,C20,3,Resign,Black
TRUE,42,10+0,1303,1876,A00,1,Mate,Black
TRUE,27,10+0,1473,1311,C40,4,Resign,White
TRUE,39,10+0,1774,1313,C30,3,Resign,White
TRUE,19,10+0,1302,1236,C20,3,Resign,White
TRUE,34,10+0,1313,1401,A00,1,Mate,Black
TRUE,31,10+0,1809,1314,C50,5,Resign,White
TRUE,54,10+0,1323,1451,C20,3,Out of Time,Black
TRUE,134,30+1,1369,1307,C26,5,Mate,Black
TRUE,86,30+1,1319,1363,A00,1,Resign,Black
TRUE,30,30+1,1324,1599,C41,4,Resign,Black
TRUE,29,10+0,1698,1327,C24,5,Resign,White
TRUE,55,10+0,1552,1334,C24,5,Resign,White
TRUE,34,30+1,1289,1321,A00,1,Mate,Black
TRUE,81,10+0,1297,1532,B01,2,Out of Time,White
TRUE,84,10+0,1300,1749,B07,2,Resign,Black
TRUE,56,10+0,1302,1696,C65,6,Mate,Black
TRUE,35,30+1,1282,1428,B52,6,Resign,White
TRUE,30,30+1,1453,1261,D00,3,Mate,Black
TRUE,21,30+1,1235,1246,C42,5,Resign,Black
TRUE,98,30+1,1453,1222,D00,2,Resign,Black
TRUE,70,30+1,1338,1200,C41,4,Mate,Black
TRUE,82,10+0,1208,1406,A00,5,Mate,Black
TRUE,74,10+0,1213,1519,B21,3,Out of Time,Black
TRUE,53,10+0,1833,1214,D00,3,Resign,White
TRUE,41,10+0,1185,1590,A07,3,Resign,White
TRUE,25,10+0,1848,1186,A02,1,Resign,White
TRUE,88,10+0,1188,1605,A00,1,Resign,Black
TRUE,60,10+0,2035,1629,D02,5,Mate,Black
TRUE,79,10+0,1609,1754,C65,6,Resign,White
TRUE,52,10+0,1584,1957,C00,3,Resign,White
TRUE,68,10+0,1374,1553,D00,3,Mate,Black
TRUE,40,10+0,1813,1528,B45,11,Resign,Black
TRUE,71,10+0,1503,1819,C02,11,Mate,White
TRUE,56,10+0,1669,1481,A40,2,Mate,Black
TRUE,37,10+0,1467,1454,C60,5,Mate,White
TRUE,28,10+0,1429,1384,B30,5,Resign,White
TRUE,46,10+0,1453,1412,D06,4,Mate,Black
TRUE,51,10+0,1385,1637,C68,10,Resign,White
TRUE,66,10+0,1235,1375,B06,2,Mate,Black
TRUE,26,10+0,1431,1355,A00,1,Mate,Black
TRUE,53,10+0,1763,1358,D00,4,Out of Time,White
TRUE,19,10+0,1306,1546,B01,4,Resign,White
TRUE,32,10+0,1248,1291,C43,9,Resign,Black
TRUE,21,10+0,1258,1673,C00,3,Resign,White
TRUE,41,10+0,1916,1222,C45,9,Resign,Black
TRUE,50,10+0,1788,1187,C37,12,Resign,Black
TRUE,65,10+0,1155,1510,C60,5,Mate,White
TRUE,37,10+0,1132,1227,C40,4,Mate,White
TRUE,27,10+0,1113,1122,C41,5,Mate,White
TRUE,9,10+0,1102,930,B02,4,Resign,White
FALSE,59,10+60,1102,1810,A00,1,Resign,White
TRUE,22,10+0,1023,1086,C00,3,Resign,Black
TRUE,106,10+0,1098,1249,A00,1,Mate,Black
TRUE,79,10+0,1241,1112,C00,2,Mate,White
TRUE,124,10+0,1130,1210,A00,1,Mate,Black
TRUE,60,10+0,1169,1104,C00,3,Mate,Black
TRUE,88,10+0,1114,1384,A00,1,Mate,Black
TRUE,39,10+0,1636,1116,C00,3,Mate,White
TRUE,53,10+0,1825,1074,C00,2,Mate,White
TRUE,28,10+0,1074,2151,A00,1,Mate,Black
TRUE,61,6+8,1429,1416,A45,2,Resign,White
TRUE,64,5+10,1425,1447,C55,6,Mate,Black
TRUE,127,20+0,1451,1414,B50,4,Resign,Black
TRUE,114,20+0,1424,1431,C55,7,Resign,Black
TRUE,43,20+0,1436,1389,B01,4,Resign,Black
TRUE,19,10+0,1426,1411,C53,9,Mate,White
TRUE,83,15+7,1419,1437,A01,5,Resign,White
TRUE,69,5+10,1399,1449,B25,4,Mate,White
TRUE,39,15+3,1441,1366,C55,7,Resign,White
TRUE,40,20+10,1453,1369,C53,9,Resign,Black
TRUE,114,30+0,1464,1465,C53,9,Resign,Black
TRUE,70,30+0,1476,1453,B25,4,Resign,Black
TRUE,91,10+2,1497,1462,B50,5,Out of Time,White
TRUE,51,10+25,1472,1498,B12,3,Resign,Black
TRUE,93,20+15,1459,1461,B20,3,Resign,Black
TRUE,89,8+0,1456,1472,B50,4,Mate,White
TRUE,43,8+0,1462,1441,C53,7,Resign,White
TRUE,42,9+3,1450,1452,B20,3,Resign,Black
TRUE,43,9+3,1441,1462,C55,6,Mate,White
TRUE,66,8+5,1451,1451,B20,3,Resign,White
TRUE,100,8+0,1461,1491,C55,6,Out of Time,Black
TRUE,51,12+8,1465,1472,B20,2,Resign,White
TRUE,67,9+10,1462,1424,B54,6,Resign,White
TRUE,54,9+9,1450,1452,B21,3,Out of Time,Black
TRUE,36,15+2,1464,1415,C55,6,Resign,Black
TRUE,63,5+5,1417,1454,B57,8,Resign,Black
TRUE,65,30+0,1443,1454,C50,7,Mate,White
TRUE,96,10+0,1471,1454,B20,2,Resign,White
TRUE,50,15+15,1465,1438,B84,14,Resign,Black
TRUE,81,45+15,1417,1477,B50,4,Resign,White
TRUE,65,5+8,1474,1201,C41,5,Resign,White
TRUE,21,5+5,1510,1483,B20,3,Resign,White
TRUE,35,15+16,1480,1494,B90,10,Resign,White
TRUE,42,10+0,1498,1768,C55,6,Resign,Black
TRUE,48,10+0,1510,1452,C41,7,Resign,Black
TRUE,75,10+0,1435,1523,B21,3,Resign,White
TRUE,66,20+0,1536,1460,C41,5,Resign,Black
TRUE,21,10+10,1514,1547,B34,9,Resign,White
TRUE,61,10+5,1559,1514,B54,6,Resign,Black
TRUE,78,10+3,1568,1581,C14,13,Mate,Black
TRUE,38,15+5,1475,1560,B51,5,Mate,Black
TRUE,113,20+0,1561,1525,C50,5,Draw,Draw
TRUE,40,10+15,1553,1459,C53,9,Resign,White
TRUE,42,10+15,1456,1556,B20,3,Draw,Draw
TRUE,145,25+0,1546,1532,C41,5,Mate,White
TRUE,78,15+2,1543,1536,A45,2,Mate,Black
TRUE,40,10+3,1547,1513,C50,6,Mate,Black
TRUE,76,11+0,1477,1560,A00,1,Resign,White
TRUE,89,11+0,1551,1486,C16,7,Resign,White
TRUE,61,11+0,1472,1564,A00,1,Resign,White
TRUE,78,8+0,1436,1568,B06,2,Resign,Black
TRUE,59,5+5,1567,1108,A00,1,Out of Time,White
TRUE,89,9+0,1301,1587,B06,2,Mate,White
TRUE,103,8+8,1292,1622,B06,2,Mate,White
TRUE,163,6+5,1616,1404,A00,1,Mate,White
TRUE,19,9+9,1613,1279,A00,1,Resign,White
TRUE,53,5+8,1607,1403,A00,1,Resign,White
TRUE,71,5+5,1600,1421,A00,1,Resign,White
TRUE,88,10+0,1580,1763,D00,3,Resign,Black
TRUE,140,10+0,1711,1753,B12,7,Mate,Black
TRUE,69,10+5,2211,1900,C10,5,Mate,White
TRUE,76,10+5,2070,2203,C88,13,Mate,Black
TRUE,155,10+5,2196,2030,B33,8,Resign,White
TRUE,75,10+5,2290,2205,C77,9,Resign,White
TRUE,59,5+6,1962,2219,A15,4,Mate,White
TRUE,64,5+5,1966,2214,D00,3,Mate,Black
TRUE,72,7+4,2232,2081,C50,9,Out of Time,Black
TRUE,67,7+4,2169,2221,D06,4,Resign,Black
TRUE,93,7+4,2209,2193,B90,11,Mate,White
TRUE,39,7+4,1788,2207,C45,11,Resign,Black
TRUE,52,7+4,2202,1915,B34,9,Resign,White
TRUE,121,7+4,2199,1843,C02,7,Mate,White
TRUE,66,7+4,2178,2187,A01,2,Resign,Black
TRUE,7,7+4,2173,2189,B01,4,Resign,White
TRUE,101,7+4,2167,1933,B07,4,Resign,White
TRUE,56,7+4,2080,2157,D35,6,Resign,Black
TRUE,122,7+4,2176,2027,B20,2,Resign,Black
TRUE,87,7+4,2018,2167,D30,4,Resign,Black
TRUE,84,7+4,1989,2160,D06,4,Mate,Black
TRUE,81,7+4,2147,2120,C00,3,Resign,White
TRUE,33,7+4,2145,1631,B30,4,Resign,White
TRUE,48,7+4,1692,2143,D30,4,Resign,Black
TRUE,25,7+4,1690,2141,C45,7,Resign,Black
TRUE,93,7+4,2129,2088,B50,4,Resign,White
TRUE,73,7+4,2022,2148,A01,5,Out of Time,White
TRUE,67,7+4,2146,1645,B91,11,Resign,White
TRUE,83,7+4,1739,2143,C77,9,Resign,Black
TRUE,118,7+4,2155,1758,C00,3,Draw,Draw
TRUE,65,7+4,2148,1947,C40,4,Out of Time,White
TRUE,78,10+0,1852,1874,D00,3,Resign,Black
